ticker,filingdate,formtype,issuername,ownername,officertitle,isdirector,isofficer,istenpercentowner,transactiondate,securityadcode,transactioncode,sharesownedbeforetransaction,transactionshares,sharesownedfollowingtransaction,transactionpricepershare,transactionvalue,securitytitle,directorindirect,natureofownership,dateexercisable,priceexercisable,expirationdate,rownum
ZVOI,2011-10-04,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-10-03,ND,S,33485,-1100,32385,17.706,19477,Common Stock,D,,,,,3
ZVOI,2011-10-04,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-10-03,ND,S,50885,-17400,33485,16.884,293782,Common Stock,D,,,,,2
ZVOI,2011-10-04,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-10-03,NA,A,32385,18500,50885,0.315,5828,Common Stock,D,,,,,1
ZVOI,2011-09-06,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-09-06,DD,A,38554,-18500,20054,0.315,5828,Stock Option right to buy,D,,,0.315,2014-04-01,3
ZVOI,2011-09-06,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-09-06,ND,S,50885,-18500,32385,20.061,371129,Common Stock,D,,,,,2
ZVOI,2011-09-06,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-09-06,NA,A,32385,18500,50885,0.315,5828,Common Stock,D,,,,,1
ZVOI,2011-08-03,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-08-03,DD,A,57054,-18500,38554,0.315,5828,Stock Option right to buy,D,,,0.315,2014-04-01,3
ZVOI,2011-08-03,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-08-03,ND,S,50885,-18500,32385,21.826,403781,Common Stock,D,,,,,2
ZVOI,2011-08-03,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-08-03,NA,A,32385,18500,50885,0.315,5828,Common Stock,D,,,,,1
ZVOI,2011-07-22,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-07-21,DD,A,83333,-21600,61733,0.585,12636,Stock Option right to buy,D,,,0.585,2017-11-27,3
ZVOI,2011-07-22,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-07-21,ND,S,53985,-21600,32385,30.027,648583,Common Stock,D,,,,,2
ZVOI,2011-07-22,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-07-21,NA,A,32385,21600,53985,0.585,12636,Common Stock,D,,,,,1
ZVOI,2011-07-05,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-07-01,DD,A,75554,-18500,57054,0.315,5828,Stock Option right to buy,D,,,0.315,2014-04-01,3
ZVOI,2011-07-05,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-07-01,ND,S,50885,-18500,32385,25.247,467070,Common Stock,D,,,,,2
ZVOI,2011-07-05,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-07-01,NA,A,32385,18500,50885,0.315,5828,Common Stock,D,,,,,1
ZVOI,2011-06-29,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-06-28,DA,A,,4515,4515,,,Restricted Stock Units,D,,,,,1
ZVOI,2011-06-06,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-06-03,DD,A,94054,-18500,75554,0.315,5828,Stock Option right to buy,D,,,0.315,2014-04-01,4
ZVOI,2011-06-06,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-06-03,ND,S,43155,-10770,32385,25.096,270284,Common Stock,D,,,,,3
ZVOI,2011-06-06,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-06-03,ND,S,50885,-7730,43155,24.56,189849,Common Stock,D,,,,,2
ZVOI,2011-06-06,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-06-03,NA,A,32385,18500,50885,0.315,5828,Common Stock,D,,,,,1
ZVOI,2011-05-05,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-05-05,DD,A,112554,-18500,94054,0.315,5828,Stock Option right to buy,D,,,0.315,2014-04-01,3
ZVOI,2011-05-05,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-05-05,ND,S,50885,-18500,32385,18.86,348910,Common Stock,D,,,,,2
ZVOI,2011-05-05,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-05-05,NA,A,32385,18500,50885,0.315,5828,Common Stock,D,,,,,1
ZVOI,2011-04-07,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-04-07,DD,A,131054,-18500,112554,0.315,5828,Stock Option right to buy,D,,,0.315,2014-04-01,3
ZVOI,2011-04-07,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-04-07,ND,S,50885,-18500,32385,16.969,313927,Common Stock,D,,,,,2
ZVOI,2011-04-07,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-04-07,NA,A,32385,18500,50885,0.315,5828,Common Stock,D,,,,,1
ZVOI,2011-03-31,4,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,2011-03-31,DA,A,,46440,46440,17.1,794124,Stock Option right to buy,D,,,17.1,2021-03-31,1
ZVOI,2011-03-09,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-03-08,DD,A,149554,-18500,131054,0.315,5828,Stock Option right to buy,D,,,0.315,2014-04-01,3
ZVOI,2011-03-09,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-03-08,ND,S,50885,-18500,32385,18.768,347208,Common Stock,D,,,,,2
ZVOI,2011-03-09,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-03-08,NA,A,32385,18500,50885,0.315,5828,Common Stock,D,,,,,1
ZVOI,2011-02-03,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-02-03,DD,A,168054,-18500,149554,0.315,5828,Stock Option right to buy,D,,,0.315,2014-04-01,3
ZVOI,2011-02-03,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-02-03,ND,S,50885,-18500,32385,18.284,338254,Common Stock,D,,,,,2
ZVOI,2011-02-03,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-02-03,NA,A,32385,18500,50885,0.315,5828,Common Stock,D,,,,,1
ZVOI,2011-01-03,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-01-03,DD,A,186554,-18500,168054,0.315,5828,Stock Option right to buy,D,,,0.315,2014-04-01,3
ZVOI,2011-01-03,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-01-03,ND,S,50885,-18500,32385,18.848,348688,Common Stock,D,,,,,2
ZVOI,2011-01-03,4,ZOVIO INC,DEVINE DANIEL J,EVP Chief Financial Officer,N,Y,N,2011-01-03,NA,A,32385,18500,50885,0.315,5828,Common Stock,D,,,,,1
ZVOI,2010-12-06,4,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,2010-12-03,DD,A,205054,-18500,186554,0.315,5828,Stock Option right to buy,D,,,0.315,2014-04-01,3
ZVOI,2010-12-06,4,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,2010-12-03,ND,S,50885,-18500,32385,15.543,287546,Common Stock,D,,,,,2
ZVOI,2010-12-06,4,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,2010-12-03,NA,A,32385,18500,50885,0.315,5828,Common Stock,D,,,,,1
ZVOI,2010-11-10,4,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,2010-11-08,DD,A,223554,-18500,205054,0.315,5828,Stock Option right to buy,D,,,0.315,2014-04-01,3
ZVOI,2010-11-10,4,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,2010-11-08,ND,S,50885,-18500,32385,15.306,283161,Common Stock,D,,,,,2
ZVOI,2010-11-10,4,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,2010-11-08,NA,A,32385,18500,50885,0.315,5828,Common Stock,D,,,,,1
ZVOI,2010-08-09,4,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,2010-08-06,ND,S,73439,-41054,32385,15.004,615974,Common Stock,D,,,,,3
ZVOI,2010-08-09,4,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,2010-08-05,ND,S,81439,-8000,73439,16.685,133480,Common Stock,D,,,,,2
ZVOI,2010-08-09,4,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,2010-08-05,ND,S,92238,-10799,81439,16.006,172849,Common Stock,D,,,,,1
ZVOI,2010-08-05,4,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,2010-08-05,DA,A,,41700,41700,15.81,659277,Stock Option right to buy,D,,,15.81,2020-08-05,1
ZVOI,2009-04-22,4,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,2009-04-20,DD,C,339806,-169903,169903,,,Series A Convertible Preferred Stock,D,,,,,3
ZVOI,2009-04-22,4,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,2009-04-20,ND,S,169903,-77665,92238,9.818,762515,Common Stock,D,,,,,2
ZVOI,2009-04-22,4,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,2009-04-20,NA,C,,169903,169903,,,Common Stock,D,,,,,1
ZVOI,2009-04-15,4,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,2009-04-14,DA,A,,222222,222222,10.5,2333331,Stock Option right-to-buy,D,,,10.5,2019-04-14,1
ZVOI,2009-04-14,3,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,,D,,83333,,83333,,,Stock Option right-to-buy,D,,,0.585,2017-11-27,7
ZVOI,2009-04-14,3,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,,D,,27777,,27777,,,Stock Option right-to-buy,D,,,0.585,2017-11-27,6
ZVOI,2009-04-14,3,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,,D,,27777,,27777,,,Stock Option right-to-buy,D,,,0.585,2017-11-27,5
ZVOI,2009-04-14,3,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,,D,,59646,,59646,,,Stock Option right-to-buy,D,,,0.315,2014-04-01,4
ZVOI,2009-04-14,3,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,,D,,223554,,223554,,,Stock Option right-to-buy,D,,,0.315,2014-04-01,3
ZVOI,2009-04-14,3,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,,D,,223554,,223554,,,Stock Option right-to-buy,D,,,0.315,2014-04-01,2
ZVOI,2009-04-14,3,ZOVIO INC,DEVINE DANIEL J,Chief Financial Officer,N,Y,N,,D,,169903,,169903,,,Series A Convertible Preferred Stock,D,,,,,1
ZVOI,2017-10-19,4,ZOVIO INC,DAMICO JOSEPH LAWRENCE,Interim CFO,N,Y,N,2017-10-17,DA,A,,15000,15000,,,Restricted Stock Units,D,,,,,1
ZVOI,2015-03-31,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2015-03-31,DD,M,3750,-938,2812,,,Restricted Stock Units,D,,,,,7
ZVOI,2015-03-31,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2015-03-31,DD,M,9135,-3045,6090,,,Restricted Stock Units,D,,,,,6
ZVOI,2015-03-31,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2015-03-29,DA,A,,1964,1964,,,Performance-Based Restricted Stock Units PSUs,D,,,,,5
ZVOI,2015-03-31,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2015-03-29,DA,A,,1913,1913,,,Restricted Stock Units,D,,,,,4
ZVOI,2015-03-31,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2015-03-29,DA,A,,3974,3974,9.43,37475,Stock Option right to buy,D,,,9.43,2025-03-29,3
ZVOI,2015-03-31,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2015-03-31,ND,F,7051,-1462,5589,9.43,13787,Common Stock,D,,,,,2
ZVOI,2015-03-31,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2015-03-31,NA,M,3068,3983,7051,,,Common Stock,D,,,,,1
ZVOI,2014-05-06,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-05-05,DD,M,17575,-1557,16018,0.585,911,Stock Option right to buy,D,,,0.585,2017-11-27,3
ZVOI,2014-05-06,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-05-05,ND,S,4625,-1557,3068,15.539,24194,Common Stock,D,,,,,2
ZVOI,2014-05-06,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-05-05,NA,M,3068,1557,4625,0.585,911,Common Stock,D,,,,,1
ZVOI,2014-04-07,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-04-04,DD,M,19132,-1557,17575,0.585,911,Stock Option right to buy,D,,,0.585,2017-11-27,3
ZVOI,2014-04-07,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-04-04,ND,S,4625,-1557,3068,15.683,24418,Common Stock,D,,,,,2
ZVOI,2014-04-07,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-04-04,NA,M,3068,1557,4625,0.585,911,Common Stock,D,,,,,1
ZVOI,2014-04-01,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-03-31,DD,M,12180,-3045,9135,,,Restricted Stock Units,D,,,,,5
ZVOI,2014-04-01,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-03-29,DA,A,,3750,3750,,,Restricted Stock Units,D,,,,,4
ZVOI,2014-04-01,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-03-29,DA,A,,7180,7180,14.5,104110,Stock Option right to buy,D,,,14.5,2024-03-29,3
ZVOI,2014-04-01,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-03-31,ND,F,4185,-1117,3068,14.5,16197,Common Stock,D,,,,,2
ZVOI,2014-04-01,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-03-31,NA,M,1140,3045,4185,,,Common Stock,D,,,,,1
ZVOI,2014-03-11,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-03-07,DD,M,16887,-1173,15714,17.1,20058,Stock Option right to buy,D,,,17.1,2021-03-31,7
ZVOI,2014-03-11,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-03-07,DD,M,13418,-1182,12236,15.81,18687,Stock Option right to buy,D,,,15.81,2020-08-05,6
ZVOI,2014-03-11,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-03-07,DD,M,20689,-1557,19132,0.585,911,Stock Option right to buy,D,,,0.585,2017-11-27,5
ZVOI,2014-03-11,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-03-07,ND,S,5052,-3912,1140,19.617,76742,Common Stock,D,,,,,4
ZVOI,2014-03-11,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-03-07,NA,M,3879,1173,5052,17.1,20058,Common Stock,D,,,,,3
ZVOI,2014-03-11,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-03-07,NA,M,2697,1182,3879,15.81,18687,Common Stock,D,,,,,2
ZVOI,2014-03-11,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-03-07,NA,M,1140,1557,2697,0.585,911,Common Stock,D,,,,,1
ZVOI,2014-02-26,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-02-24,DD,M,18060,-1173,16887,17.1,20058,Stock Option right to buy,D,,,17.1,2021-03-31,3
ZVOI,2014-02-26,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-02-24,ND,S,2313,-1173,1140,19.105,22410,Common Stock,D,,,,,2
ZVOI,2014-02-26,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-02-24,NA,M,1140,1173,2313,17.1,20058,Common Stock,D,,,,,1
ZVOI,2014-02-13,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-02-12,DD,M,14600,-1182,13418,15.81,18687,Stock Option right to buy,D,,,15.81,2020-08-05,3
ZVOI,2014-02-13,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-02-12,ND,S,2322,-1182,1140,17.9,21158,Common Stock,D,,,,,2
ZVOI,2014-02-13,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-02-12,NA,M,1140,1182,2322,15.81,18687,Common Stock,D,,,,,1
ZVOI,2014-02-04,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-02-03,DD,M,22246,-1557,20689,0.585,911,Stock Option right to buy,D,,,0.585,2017-11-27,3
ZVOI,2014-02-04,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-02-03,ND,S,2697,-1557,1140,17.052,26550,Common Stock,D,,,,,2
ZVOI,2014-02-04,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2014-02-03,NA,M,1140,1557,2697,0.585,911,Common Stock,D,,,,,1
ZVOI,2013-12-20,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2013-12-18,DD,M,28933,-25746,3187,10.5,270333,Stock Option right to buy,D,,,10.5,2019-04-14,4
ZVOI,2013-12-20,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2013-12-18,ND,D,8558,-7418,1140,19.5,144651,Common Stock,D,,,,,3
ZVOI,2013-12-20,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2013-12-18,ND,F,26886,-18328,8558,19.5,357396,Common Stock,D,,,,,2
ZVOI,2013-12-20,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2013-12-18,NA,M,1140,25746,26886,10.5,270333,Common Stock,D,,,,,1
ZVOI,2013-12-06,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2013-12-04,DD,M,31111,-2178,28933,10.5,22869,Stock Option right to buy,D,,,10.5,2019-04-14,6
ZVOI,2013-12-06,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2013-12-04,DD,M,24267,-2021,22246,0.585,1182,Stock Option right to buy,D,,,0.585,2017-11-27,5
ZVOI,2013-12-06,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2013-12-04,DD,M,25405,-2117,23288,0.585,1238,Stock Option right to buy,D,,,0.585,2017-11-27,4
ZVOI,2013-12-06,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2013-12-04,ND,S,7456,-6316,1140,18.249,115261,Common Stock,D,,,,,3
ZVOI,2013-12-06,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2013-12-04,NA,M,5278,2178,7456,10.5,22869,Common Stock,D,,,,,2
ZVOI,2013-12-06,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2013-12-04,NA,M,1140,4138,5278,0.585,2421,Common Stock,D,,,,,1
ZVOI,2013-03-29,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2013-03-29,DA,A,,12180,12180,,,Restricted Stock Units,D,,,,,2
ZVOI,2013-03-29,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2013-03-29,DA,A,,22480,22480,10.23,229970,Stock Option right to buy,D,,,10.23,2023-03-29,1
ZVOI,2012-11-16,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-11-15,DD,M,2139,-2139,,,,Restricted Stock Units,D,,,,,3
ZVOI,2012-11-16,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-11-15,ND,F,2139,-999,1140,8.97,8961,Common Stock,D,,,,,2
ZVOI,2012-11-16,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-11-15,NA,M,,2139,2139,,,Common Stock,D,,,,,1
ZVOI,2012-07-11,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-07-09,DD,A,35405,-10000,25405,0.585,5850,Stock Option right to buy,D,,,0.585,2017-11-27,5
ZVOI,2012-07-11,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-07-09,ND,S,3135,-3135,,16.737,52470,Common Stock,D,,,,,4
ZVOI,2012-07-11,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-07-09,ND,S,5035,-1900,3135,15.812,30043,Common Stock,D,,,,,3
ZVOI,2012-07-11,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-07-09,ND,S,10000,-4965,5035,14.768,73323,Common Stock,D,,,,,2
ZVOI,2012-07-11,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-07-09,NA,A,,10000,10000,0.585,5850,Common Stock,D,,,,,1
ZVOI,2012-06-12,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-06-11,DD,A,45405,-10000,35405,0.585,5850,Stock Option right to buy,D,,,0.585,2017-11-27,3
ZVOI,2012-06-12,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-06-11,ND,S,10000,-10000,,18.388,183880,Common Stock,D,,,,,2
ZVOI,2012-06-12,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-06-11,NA,A,,10000,10000,0.585,5850,Common Stock,D,,,,,1
ZVOI,2012-05-10,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-05-09,DD,A,55405,-10000,45405,0.585,5850,Stock Option right to buy,D,,,0.585,2017-11-27,3
ZVOI,2012-05-10,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-05-09,ND,S,10000,-10000,,20.085,200850,Common Stock,D,,,,,2
ZVOI,2012-05-10,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-05-09,NA,A,,10000,10000,0.585,5850,Common Stock,D,,,,,1
ZVOI,2012-04-09,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-04-09,DD,A,65405,-10000,55405,0.585,5850,Stock Option right to buy,D,,,0.585,2017-11-27,4
ZVOI,2012-04-09,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-04-09,ND,S,2000,-2000,,22.709,45418,Common Stock,D,,,,,3
ZVOI,2012-04-09,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-04-09,ND,S,10000,-8000,2000,22.139,177112,Common Stock,D,,,,,2
ZVOI,2012-04-09,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-04-09,NA,A,,10000,10000,0.585,5850,Common Stock,D,,,,,1
ZVOI,2012-03-30,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-03-30,DA,A,,30690,30690,24.75,759578,Stock Option right to buy,D,,,24.75,2022-03-30,1
ZVOI,2012-03-12,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-03-09,DD,A,75405,-10000,65405,0.585,5850,Stock Option right to buy,D,,,0.585,2017-11-27,3
ZVOI,2012-03-12,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-03-09,ND,S,10000,-10000,,24.467,244670,Common Stock,D,,,,,2
ZVOI,2012-03-12,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-03-09,NA,A,,10000,10000,0.585,5850,Common Stock,D,,,,,1
ZVOI,2012-02-09,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-02-09,DD,A,84683,-9278,75405,0.585,5428,Stock Option right to buy,D,,,0.585,2017-11-27,5
ZVOI,2012-02-09,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-02-09,DD,A,722,-722,,0.585,422,Stock Option right to buy,D,,,0.585,2017-11-27,4
ZVOI,2012-02-09,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-02-09,ND,S,10000,-10000,,26.311,263110,Common Stock,D,,,,,3
ZVOI,2012-02-09,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-02-09,NA,A,722,9278,10000,0.585,5428,Common Stock,D,,,,,2
ZVOI,2012-02-09,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-02-09,NA,A,,722,722,0.585,422,Common Stock,D,,,,,1
ZVOI,2012-01-10,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-01-09,DD,A,7722,-7000,722,0.585,4095,Stock Option right to buy,D,,,0.585,2017-11-27,3
ZVOI,2012-01-10,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-01-09,ND,S,7000,-7000,,22.811,159677,Common Stock,D,,,,,2
ZVOI,2012-01-10,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2012-01-09,NA,A,,7000,7000,0.585,4095,Common Stock,D,,,,,1
ZVOI,2011-12-09,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2011-12-09,DD,A,11805,-4083,7722,0.585,2389,Stock Option right to buy,D,,,0.585,2017-11-27,5
ZVOI,2011-12-09,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2011-12-09,DD,A,2916,-2916,,0.585,1706,Stock Option right to buy,D,,,0.585,2017-11-27,4
ZVOI,2011-12-09,4,ZOVIO INC,DACKERMAN CHARLENE,SVP of Human Resources,N,Y,N,2011-12-09,ND,S,6999,-6999,,21.635,151423,Common Stock,D,,,,,3
